"year";"plot";"guilds";"intraguild.type";"species";"prob_excl_mean";"prob_excl_lowerCI";"prob_excl_upperCI"
2019;8;"all";"nesting_larvae";"Lomatia_spp";4,62275201674681e-05;8,92421609964158e-10;0,00021978930825595
2019;8;"all";"nesting_larvae";"Musca_spp";3,58614614076453e-06;2,84540589788153e-09;1,42303743974471e-05
2019;8;"all";"nesting_larvae";"Nemotelus_spp";4,44115455639881e-10;3,29989859117773e-12;1,70132092424006e-09
2019;8;"all";"nesting_larvae";"Nephrotoma_spp";0,179379483723896;4,20247167688334e-06;0,680303773076314
2019;8;"all";"nesting_larvae";"Odontomyia_spp";4,84236375972031e-06;8,67680130229141e-09;2,57254096622314e-05
2019;8;"all";"nesting_larvae";"Scaeva_spp";0,0360584683385991;0,00059126780233354;0,155955393291387
2019;8;"all";"nesting_larvae";"Sphaerophoria_scripta";1,6718659013562e-06;7,59836269304493e-14;7,88594233775544e-06
2019;8;"all";"nesting_larvae";"Thymelicus_spp";2,59250117020333e-13;2,72876390881915e-14;9,79455538364012e-13
2019;8;"all";"nesting_larvae";"BEMA";8,35383710510818e-10;3,18893485092837e-16;2,40079844744928e-09
2019;8;"all";"nesting_larvae";"CETE";7,45375993213405e-07;1,44079042257719e-10;6,10800100087727e-06
2019;8;"all";"nesting_larvae";"CHFU";1,0964567119939e-06;2,53583973203247e-14;5,57364126907239e-06
2019;8;"all";"nesting_larvae";"HOMA";3,49078402500723e-07;1,21616291448213e-15;1,57033390384022e-06
2019;8;"all";"nesting_larvae";"LEMA";8,02153361981589e-06;1,23064771379513e-08;4,4409716226469e-05
2019;8;"all";"nesting_larvae";"MESP";0,0241480320153399;1,33361517068781e-07;0,093313147923413
2019;8;"all";"nesting_larvae";"PAIN";1,24402882826671e-07;2,96862469992846e-16;8,69534041917086e-07
2019;8;"all";"nesting_larvae";"PLCO";6,53339191487288e-05;1,47796714104976e-09;0,00049440473207737
2019;8;"all";"nesting_larvae";"POMA";2,41907656266132e-05;6,43961164373931e-13;6,75910278321391e-05
2019;8;"all";"nesting_larvae";"POMO";0,660173940447412;3,11833992568513e-09;0,999599427840573
2019;8;"all";"nesting_larvae";"PUPA";1,81842939357074e-08;8,06167112048052e-13;9,22103168718341e-08
2019;8;"all";"nesting_larvae";"RAPE";1,1182246034582e-12;1,5487104596273e-16;5,32401263754536e-12
2019;8;"all";"nesting_larvae";"SASO";2,60030513995537e-09;1,44451351556698e-14;1,99414392628731e-08
2019;8;"all";"nesting_larvae";"SCLA";0,00032959072154282;7,52241179956912e-13;0,00153550391666495
2019;8;"all";"nesting_larvae";"SOAS";8,72232464838714e-07;7,78447777457393e-11;3,97341203973891e-06
2019;8;"all";"nesting_larvae";"SPRU";1,91736433288068e-05;1,07702808389675e-10;8,74017802295185e-05
2019;8;"all";"nesting_larvae";"Brassicogethes_spp";0,00093552982030249;1,05833396042388e-13;0,00383665562055918
2019;8;"all";"nesting_larvae";"Bruchidae";0,00901426433716949;6,65614882553113e-09;0,0837008242310952
2019;8;"all";"nesting_larvae";"Cantharis_coronata";0,00045882027379785;2,75504946260013e-12;0,00231661929022249
2019;8;"all";"nesting_larvae";"Cochlicella_barbara";8,01912564749428e-07;3,1315843391718e-10;6,31489912201486e-06
2019;8;"all";"nesting_larvae";"Conocephalus_dorsalis";1,03034298412549e-08;1,99060974648282e-16;3,60898539179082e-08
2019;8;"all";"nesting_larvae";"Lepidoptera_caterpillar";5,04322274995317e-06;1,35608169168545e-12;1,90395017991595e-05
2019;8;"all";"nesting_larvae";"Malachius_bipustulatus";9,72325096140512e-06;3,00342586840055e-10;4,71951276914658e-05
2019;8;"all";"nesting_larvae";"Meligethes_spp";6,98949769822637e-06;1,15421256563626e-09;4,10868078667163e-05
2019;8;"all";"nesting_larvae";"Miridae";2,99784697520679e-18;2,10646303587374e-23;2,5777556114102e-17
2019;8;"all";"nesting_larvae";"Mirini_spp";1,63331294121683e-07;1,08537536591529e-12;6,62187222361954e-07
2019;8;"all";"nesting_larvae";"Mordellidae";2,41293763425771e-14;4,1024626612491e-20;5,58424908343991e-14
2019;8;"all";"nesting_larvae";"Oedemeridae";2,76480686068385e-06;1,08931694749176e-12;1,56558881200903e-05
2019;8;"all";"nesting_larvae";"Psilothrix_viridicoerulea";4,12767324078116e-08;2,11749929552775e-12;3,51148930252824e-07
2019;8;"all";"nesting_larvae";"Tessellana_tessellata";0,149367173069188;1,01173260290538e-07;0,841200031175829
2019;8;"all";"nesting_larvae";"Theba_pisana";6,95634382667173e-07;9,11696594892009e-12;3,36201017751498e-06
2019;8;"all";"nesting_larvae";"Andrena_cinerea";2,00783668111297e-07;8,06135948491282e-11;7,37404623802218e-07
2019;8;"all";"nesting_larvae";"Bombyliidae";4,60748388702413e-08;1,10233801882344e-14;9,99576225908919e-08
2019;8;"all";"nesting_larvae";"Calliphoridae";0,00115017735933224;3,63795470084779e-12;0,00701317934867548
2019;8;"all";"nesting_larvae";"Chrysididae";3,77092055021839e-06;2,72138587894224e-13;1,32380651979834e-05
2019;8;"all";"nesting_larvae";"Dilophus_spp";1,95153976502451e-08;3,09042304182214e-13;5,16637796394267e-08
2019;8;"all";"nesting_larvae";"Diplazon_spp";0,00034416046076384;4,38036021189456e-11;0,00138233414351791
2019;8;"all";"nesting_larvae";"Empis_tesellata";4,15750673491548e-09;1,13453757472125e-12;1,10243452138802e-08
2019;8;"all";"nesting_larvae";"Episyrphus_balteatus";0,00011765158478965;1,44981789636974e-12;0,00093706611061818
2019;8;"all";"nesting_larvae";"Eristalis_spp";8,99502155057336e-11;1,2762385947854e-16;6,29913145772605e-10
2019;8;"all";"nesting_larvae";"Eucera_spp";0,0458914994843009;2,16652984677473e-09;0,296970583534148
2019;8;"all";"nesting_larvae";"Eupeodes_corollae";1,83264797288742e-07;3,26589353183222e-11;1,1212698593515e-06
2019;8;"all";"nesting_larvae";"Lasiocampa_trifolii";2,21697297081733e-08;5,04750100838669e-16;1,51223885704535e-07
2019;8;"all";"nesting_larvae";"Lomatia_spp";1,70995516753217e-13;1,80861315230087e-18;6,81530830612396e-13
2019;8;"all";"nesting_larvae";"Musca_spp";2,51097960100361e-05;4,98348918566847e-11;0,00011710016844774
2019;8;"all";"nesting_larvae";"Nemotelus_spp";1,526035285606e-11;2,43431783976853e-14;6,77885404019174e-11
2019;8;"all";"nesting_larvae";"Nephrotoma_spp";1,83206328963507e-05;2,22746938257258e-16;7,10746870896122e-05
2019;8;"all";"nesting_larvae";"Odontomyia_spp";1,07084073829539e-06;6,53291612152079e-10;2,42203920678717e-06
2019;8;"all";"nesting_larvae";"Scaeva_spp";3,13820357478319e-10;4,34994288030936e-13;1,19331991627129e-09
2019;8;"all";"nesting_larvae";"Sphaerophoria_scripta";0,107443338006321;7,13079782800116e-09;0,806377129169375
2019;8;"all";"nesting_larvae";"Thymelicus_spp";0,00043091157842614;1,13861690746521e-07;0,00373794923488104
2019;8;"all";"nesting_larvae";"BEMA";2,00713040624085e-07;7,11366656968848e-09;1,2337712381205e-06
2019;8;"all";"nesting_larvae";"CETE";9,55604255329118e-05;2,86545120617761e-07;0,00052672359489228
2019;8;"all";"nesting_larvae";"CHFU";3,43666814966973e-09;9,13770463484979e-12;1,26347742749537e-08
2019;8;"all";"nesting_larvae";"HOMA";7,63589702412499e-08;6,34891576813233e-11;5,07228124836025e-07
2019;8;"all";"nesting_larvae";"LEMA";0,00551924130175002;2,84833180951576e-06;0,0244885244519735
2019;8;"all";"nesting_larvae";"MESP";3,66523869799975e-10;6,38243240928136e-12;1,77659488993122e-09
2019;8;"all";"nesting_larvae";"PAIN";6,32426299114499e-05;2,20386077972405e-07;0,000296871596656
2019;8;"all";"nesting_larvae";"PLCO";0,00054823350696774;5,33690165278615e-05;0,00278816001127855
2019;8;"all";"nesting_larvae";"POMA";1,76278189108953e-06;2,80992815464275e-09;1,24416728834043e-05
2019;8;"all";"nesting_larvae";"POMO";1,49155044250128e-05;3,58260052504218e-09;0,00012464176261731
2019;8;"all";"nesting_larvae";"PUPA";0,00061578511976448;2,15672563642042e-07;0,00330475378364524
2019;8;"all";"nesting_larvae";"RAPE";7,3777782135886e-05;3,39570348448798e-09;0,00052653812621912
2019;8;"all";"nesting_larvae";"SASO";1,61621692804142e-07;8,4850954838185e-09;6,07380074828648e-07
2019;8;"all";"nesting_larvae";"SCLA";4,4448562115439e-08;1,20129988798864e-10;3,02742285140962e-07
2019;8;"all";"nesting_larvae";"SOAS";3,88456595512658e-05;1,63412050124307e-15;0,00022690236959428
2019;8;"all";"nesting_larvae";"SPRU";0,00015922135328027;2,8211223547553e-07;0,00114528298602963
2019;8;"all";"nesting_larvae";"Brassicogethes_spp";4,09265171859329e-08;1,27337315781753e-09;2,28583337881064e-07
2019;8;"all";"nesting_larvae";"Bruchidae";3,20626609063404e-05;1,56055398097384e-09;0,00015156700390556
2019;8;"all";"nesting_larvae";"Cantharis_coronata";8,2390134421145e-07;9,6207635822588e-09;4,75965750688442e-06
2019;8;"all";"nesting_larvae";"Cochlicella_barbara";1,38058942446264e-07;9,76117735814586e-10;9,09770561303158e-07
2019;8;"all";"nesting_larvae";"Conocephalus_dorsalis";1,52867173255432e-06;4,59298508827523e-10;1,0291357332963e-05
2019;8;"all";"nesting_larvae";"Lepidoptera_caterpillar";0,00012912695990703;2,40606947394681e-08;0,00072647705891707
2019;8;"all";"nesting_larvae";"Malachius_bipustulatus";0,0920220681975712;1,36939992685891e-05;0,583853297510636
2019;8;"all";"nesting_larvae";"Meligethes_spp";2,49527722910005e-05;3,02266802995526e-08;0,00016177935549271
2019;8;"all";"nesting_larvae";"Miridae";0,00087535517211568;1,0737992600061e-08;0,00624394750140123
2019;8;"all";"nesting_larvae";"Mirini_spp";7,43305889990776e-06;4,33251962603836e-13;3,78929159720929e-05
2019;8;"all";"nesting_larvae";"Mordellidae";4,86121449498423e-07;2,3276201748005e-08;1,45071879615721e-06
2019;8;"all";"nesting_larvae";"Oedemeridae";1,00505526830684e-06;6,60578105834392e-09;5,51561745132093e-06
2019;8;"all";"nesting_larvae";"Psilothrix_viridicoerulea";2,11141838436785e-06;8,45633111374195e-08;6,21223991903472e-06
2019;8;"all";"nesting_larvae";"Tessellana_tessellata";3,6176120671005e-05;5,3030645383957e-09;0,00011857498889279
2019;8;"all";"nesting_larvae";"Theba_pisana";0,0007664757011999;8,42456307199958e-06;0,00370386543053283
2019;8;"all";"nesting_larvae";"Andrena_cinerea";6,82129112470436e-05;2,34227886446882e-09;0,00042090399546226
2019;8;"all";"nesting_larvae";"Bombyliidae";0,394938986830649;9,66849326832138e-07;0,963393333496711
2019;8;"all";"nesting_larvae";"Calliphoridae";1,0027055283636e-08;1,94372716098617e-10;3,33706162777731e-08
2019;8;"all";"nesting_larvae";"Chrysididae";1,98090760861679e-08;1,58771021728598e-10;1,24028302822745e-07
2019;8;"all";"nesting_larvae";"Dilophus_spp";0,00025416165553544;3,51753881353275e-08;0,00116502888521448
2019;8;"all";"nesting_larvae";"Diplazon_spp";1,5578470599103e-07;2,77196958384127e-09;6,53314167505502e-07
2019;8;"all";"nesting_larvae";"Empis_tesellata";0,00037813915717824;1,1028559989924e-09;0,00321771526615283
2019;8;"all";"nesting_larvae";"Episyrphus_balteatus";0,0582705205791326;3,45531129321698e-09;0,408500937618069
2019;8;"all";"nesting_larvae";"Eristalis_spp";2,29968508091875e-05;1,93827129623374e-07;0,00015256848797026
2019;8;"all";"nesting_larvae";"Eucera_spp";4,34710406649663e-08;1,30785030713196e-10;2,34724586268512e-07
2019;8;"all";"nesting_larvae";"Eupeodes_corollae";1,78904115561805e-06;7,09106175300432e-08;9,83328042022127e-06
2019;8;"all";"nesting_larvae";"Lasiocampa_trifolii";0,00927363897144956;4,29001095505834e-07;0,0686442147190552
2019;8;"all";"nesting_larvae";"Lomatia_spp";0,00074409706697741;3,78283245374186e-06;0,00276393729712969
2019;8;"all";"nesting_larvae";"Musca_spp";3,91156701140123e-07;5,93238788799454e-09;1,3696326000313e-06
2019;8;"all";"nesting_larvae";"Nemotelus_spp";4,88362976159997e-06;1,11155091232015e-09;2,96592003687453e-05
2019;8;"all";"nesting_larvae";"Nephrotoma_spp";0,430757724294533;4,54600594304227e-07;0,94988832527583
2019;8;"all";"nesting_larvae";"Odontomyia_spp";0,00101117644292774;5,65469510765028e-08;0,0033995997203693
2019;8;"all";"nesting_larvae";"Scaeva_spp";3,39621596533187e-11;1,65315373753497e-13;1,83355877680213e-10
2019;8;"all";"nesting_larvae";"Sphaerophoria_scripta";0,00324161574844295;2,93931449099926e-08;0,011068729580287
2019;8;"all";"nesting_larvae";"Thymelicus_spp";5,78729790791472e-07;9,20518679920473e-09;2,71876382878536e-06
2019;8;"all";"nesting_larvae";"BEMA";3,04635071883555e-11;9,69170171049751e-15;1,52853618351028e-10
2019;8;"all";"nesting_larvae";"CETE";0,00954671218847566;2,58503161755944e-07;0,0760145322110009
2019;8;"all";"nesting_larvae";"CHFU";5,25144747949204e-06;6,23062660353742e-12;1,01669169817667e-05
2019;8;"all";"nesting_larvae";"HOMA";1,57373424052195e-08;6,59375688241544e-11;5,47457904046772e-08
2019;8;"all";"nesting_larvae";"LEMA";3,15009792847858e-11;2,45053167033135e-21;1,41982317819944e-10
2019;8;"all";"nesting_larvae";"MESP";8,83455972858694e-11;3,48602750678483e-17;3,8721128440283e-10
2019;8;"all";"nesting_larvae";"PAIN";8,54242422952966e-06;1,6911300045455e-16;3,25917655437667e-05
2019;8;"all";"nesting_larvae";"PLCO";0,00034643918390008;2,44835471677241e-10;0,0017957017887188
2019;8;"all";"nesting_larvae";"POMA";0,00118783810996199;1,08948323264141e-14;0,00256526167579306
2019;8;"all";"nesting_larvae";"POMO";1,99609160476737e-06;4,32985638773931e-13;3,30855232106416e-06
2019;8;"all";"nesting_larvae";"PUPA";1,83595833058533e-08;3,07840398131414e-12;7,68328476973507e-08
2019;8;"all";"nesting_larvae";"RAPE";0,141000909537162;4,77113061916009e-07;0,94464014258949
2019;8;"all";"nesting_larvae";"SASO";0,00304996983493443;2,44882048130688e-08;0,00977441545191784
2019;8;"all";"nesting_larvae";"SCLA";2,97406800716608e-09;9,37405681099598e-19;1,49668452568567e-08
2019;8;"all";"nesting_larvae";"SOAS";2,21238957518513e-06;6,25271458430707e-13;3,98182794769711e-06
2019;8;"all";"nesting_larvae";"SPRU";3,23185071957658e-08;6,92434354719185e-15;2,38568572749382e-07
2019;8;"all";"nesting_larvae";"Brassicogethes_spp";0,00241383487985633;7,62314554270612e-11;0,00459503672633802
2019;8;"all";"nesting_larvae";"Bruchidae";3,86106044077283e-06;1,47868746585122e-09;1,67797120110571e-05
2019;8;"all";"nesting_larvae";"Cantharis_coronata";5,49971393058401e-09;6,22383081897089e-12;4,31791161786075e-08
2019;8;"all";"nesting_larvae";"Cochlicella_barbara";0,00888029312599177;8,11046016178378e-08;0,013542370161364
2019;8;"all";"nesting_larvae";"Conocephalus_dorsalis";0,491828439834057;8,12789591341636e-15;0,996500897952661
2019;8;"all";"nesting_larvae";"Lepidoptera_caterpillar";4,05948415772889e-10;1,44484387474506e-17;1,18355385846691e-09
2019;8;"all";"nesting_larvae";"Malachius_bipustulatus";7,81995679068272e-14;8,71806594629359e-21;3,91221338098984e-13
2019;8;"all";"nesting_larvae";"Meligethes_spp";2,26224527711936e-10;3,99505131168813e-13;4,58618075141061e-10
2019;8;"all";"nesting_larvae";"Miridae";2,57687781613977e-08;5,16853969593937e-15;3,14605966921084e-07
2019;8;"all";"nesting_larvae";"Mirini_spp";0,0006531166115206;1,73526816852514e-09;0,00069440038271983
2019;8;"all";"nesting_larvae";"Mordellidae";2,62793175474245e-08;7,32587893029835e-14;1,02831756613361e-07
2019;8;"all";"nesting_larvae";"Oedemeridae";7,21523791015639e-10;2,53390228737571e-16;1,7146984147152e-09
2019;8;"all";"nesting_larvae";"Psilothrix_viridicoerulea";1,57391990248202e-07;4,09790538462393e-14;4,64247319769943e-07
2019;8;"all";"nesting_larvae";"Tessellana_tessellata";4,01559779706103e-15;1,67976289004426e-21;5,09510370235396e-15
2019;8;"all";"nesting_larvae";"Theba_pisana";8,6424487871707e-08;2,42227018990226e-13;1,93224482625465e-07
2019;8;"all";"nesting_larvae";"Andrena_cinerea";3,82537278087243e-09;6,49637758506681e-15;1,83149812240554e-08
2019;8;"all";"nesting_larvae";"Bombyliidae";5,72524225168044e-15;1,58697730832999e-20;1,39741878455315e-14
2019;8;"all";"nesting_larvae";"Calliphoridae";0,0222449367726843;6,04364267675318e-09;0,16383261387521
2019;8;"all";"nesting_larvae";"Chrysididae";1,68672466414221e-08;4,36131304029471e-12;5,83831588112468e-08
2019;8;"all";"nesting_larvae";"Dilophus_spp";1,76336128133507e-07;1,31852674200826e-14;1,15005420494908e-06
2019;8;"all";"nesting_larvae";"Diplazon_spp";7,24191796728035e-15;7,41264597596946e-20;3,38437748394296e-14
2019;8;"all";"nesting_larvae";"Empis_tesellata";5,76285749383287e-15;3,85597718629883e-21;4,50765339503588e-14
2019;8;"all";"nesting_larvae";"Episyrphus_balteatus";1,01657733861548e-08;2,11483433599044e-19;8,96759354579085e-08
2019;8;"all";"nesting_larvae";"Eristalis_spp";7,71188547408158e-13;7,89198470961706e-19;3,1458723550804e-12
2019;8;"all";"nesting_larvae";"Eucera_spp";0,318725376442294;2,44757592456776e-09;0,987376079076254
2019;8;"all";"nesting_larvae";"Eupeodes_corollae";2,62537346444131e-12;4,74416954145423e-17;6,57286393596221e-12
2019;8;"all";"nesting_larvae";"Lasiocampa_trifolii";4,50447812755258e-08;1,63010504120163e-10;3,25909765738703e-07
2019;8;"all";"nesting_larvae";"Lomatia_spp";5,21035473912607e-05;5,19851373981478e-18;0,00037958734079769
2019;8;"all";"nesting_larvae";"Musca_spp";7,13880532571494e-07;1,74841537737585e-11;3,09428200669591e-06
2019;8;"all";"nesting_larvae";"Nemotelus_spp";2,10778263762733e-16;8,9512930593864e-22;8,25926110792887e-16
2019;8;"all";"nesting_larvae";"Nephrotoma_spp";4,37363599565755e-05;2,08977854438766e-18;0,00049900491642791
2019;8;"all";"nesting_larvae";"Odontomyia_spp";1,34281582143776e-10;2,29125192904424e-14;1,03904691157128e-09
2019;8;"all";"nesting_larvae";"Scaeva_spp";4,0280424813777e-08;5,11574734229156e-16;2,03481943963901e-07
2019;8;"all";"nesting_larvae";"Sphaerophoria_scripta";2,97222301593268e-14;1,60714967908958e-18;7,14288755592926e-14
2019;8;"all";"nesting_larvae";"Thymelicus_spp";3,05136262134791e-06;2,83075503313488e-10;1,56482078781619e-05
2019;8;"all";"nesting_larvae";"BEMA";1,44264161079084e-07;2,29379702520981e-09;5,37061757294876e-07
2019;8;"all";"nesting_larvae";"CETE";0,00049508443236219;1,59564057839725e-06;0,00254091388205714
2019;8;"all";"nesting_larvae";"CHFU";6,34114359791338e-05;9,68958902638363e-09;0,00033441875178331
2019;8;"all";"nesting_larvae";"HOMA";1,25925510468054e-11;3,80852391394599e-13;4,92858156940958e-11
2019;8;"all";"nesting_larvae";"LEMA";0,0156379168236374;1,3345642949959e-07;0,0738498579419353
2019;8;"all";"nesting_larvae";"MESP";0,00042730538890093;2,24669786141042e-06;0,00197823775289359
2019;8;"all";"nesting_larvae";"PAIN";7,44332386720256e-06;7,50302885359354e-07;2,81884103810002e-05
2019;8;"all";"nesting_larvae";"PLCO";3,85950554245241e-05;3,24738650110729e-06;0,00015655076027621
2019;8;"all";"nesting_larvae";"POMA";2,34860295052462e-05;2,96009693643148e-09;0,00015359837514913
2019;8;"all";"nesting_larvae";"POMO";0,152803369203925;5,45202461725703e-10;0,618968391762141
2019;8;"all";"nesting_larvae";"PUPA";1,6910613106889e-05;3,68762413745565e-08;8,53533900529942e-05
2019;8;"all";"nesting_larvae";"RAPE";2,23713290440056e-06;2,62272934189441e-07;6,89599131497145e-06
2019;8;"all";"nesting_larvae";"SASO";0,0892431549903923;6,90934857684185e-11;0,441483365319112
2019;8;"all";"nesting_larvae";"SCLA";0,0169421485241808;5,03573062401764e-08;0,0843303462020743
2019;8;"all";"nesting_larvae";"SOAS";2,97327030168526e-05;3,46284162109409e-07;0,00013388876257139
2019;8;"all";"nesting_larvae";"SPRU";0,473314543078061;7,45174938987869e-08;0,908861083407523
2019;8;"all";"nesting_larvae";"Brassicogethes_spp";1,9891680909502e-07;6,61151450562081e-09;8,07556970786324e-07
2019;8;"all";"nesting_larvae";"Bruchidae";9,8276307859573e-05;3,25821924721534e-07;0,00040727353831735
2019;8;"all";"nesting_larvae";"Cantharis_coronata";0,0195293793267548;0,00048892788890934;0,0747530539675803
2019;8;"all";"nesting_larvae";"Cochlicella_barbara";1,19685224247794e-06;1,60566662637649e-07;5,56223444203443e-06
2019;8;"all";"nesting_larvae";"Conocephalus_dorsalis";1,73675531471563e-05;6,67588936835444e-07;8,08442204830845e-05
2019;8;"all";"nesting_larvae";"Lepidoptera_caterpillar";0,00717029736669583;7,53359921578128e-07;0,0299020804305659
2019;8;"all";"nesting_larvae";"Malachius_bipustulatus";1,38681191210065e-06;3,08074022051852e-09;7,3753774071005e-06
2019;8;"all";"nesting_larvae";"Meligethes_spp";1,11737801686723e-06;6,68839335571906e-08;4,52801692557377e-06
2019;8;"all";"nesting_larvae";"Miridae";0,00026308098654606;2,02053232552871e-07;0,00118389650404372
2019;8;"all";"nesting_larvae";"Mirini_spp";0,0156200781422852;8,66744418050642e-05;0,0780442952681915
2019;8;"all";"nesting_larvae";"Mordellidae";2,46727989308285e-08;1,03285053055124e-10;1,2636229018264e-07
2019;8;"all";"nesting_larvae";"Oedemeridae";0,00030730833319845;2,45452888768131e-05;0,0012536341282412
2019;8;"all";"nesting_larvae";"Psilothrix_viridicoerulea";1,00572687254915e-05;4,40354650645217e-08;4,12272246625238e-05
2019;8;"all";"nesting_larvae";"Tessellana_tessellata";5,53413530921071e-05;5,48284367051939e-06;0,00021257699990445
2019;8;"all";"nesting_larvae";"Theba_pisana";0,0010404381952882;4,97019271479468e-06;0,00483156631577136
2019;8;"all";"nesting_larvae";"Andrena_cinerea";4,15871718934971e-08;6,25713444909192e-11;2,49313820380655e-07
2019;8;"all";"nesting_larvae";"Bombyliidae";0,00397796085354197;4,38162706136782e-06;0,0158696644205224
2019;8;"all";"nesting_larvae";"Calliphoridae";6,00080123839564e-06;1,49704057312837e-08;2,69407927159881e-05
2019;8;"all";"nesting_larvae";"Chrysididae";0,00016688266315352;5,07216448701987e-09;0,00071377462701107
2019;8;"all";"nesting_larvae";"Dilophus_spp";6,6805934559208e-05;6,861731917926e-06;0,00028728726805082
2019;8;"all";"nesting_larvae";"Diplazon_spp";2,26784536296811e-05;3,40177855692962e-10;0,00012157321217908
2019;8;"all";"nesting_larvae";"Empis_tesellata";5,06729298768085e-13;1,00490988464127e-15;1,80743648009955e-12
2019;8;"all";"nesting_larvae";"Episyrphus_balteatus";1,39908104699504e-05;2,41380309094689e-07;5,41616366230129e-05
2019;8;"all";"nesting_larvae";"Eristalis_spp";3,17864349980497e-10;7,02456668937849e-12;1,31983681763509e-09
2019;8;"all";"nesting_larvae";"Eucera_spp";0,00305631150920687;7,90221414579255e-06;0,0146812816490376
2019;8;"all";"nesting_larvae";"Eupeodes_corollae";0,0222899878937596;1,37359755944802e-09;0,0927746896449149
2019;8;"all";"nesting_larvae";"Lasiocampa_trifolii";0,0303743785951139;4,97289439165535e-10;0,161182076842075
2019;8;"all";"nesting_larvae";"Lomatia_spp";1,61507592737772e-09;6,27726342445853e-12;7,07591788402044e-09
2019;8;"all";"nesting_larvae";"Musca_spp";1,27693694888324e-06;5,1673812852337e-10;4,75026158391433e-06
2019;8;"all";"nesting_larvae";"Nemotelus_spp";6,95288090549861e-08;1,4641122127315e-09;3,48261884418924e-07
2019;8;"all";"nesting_larvae";"Nephrotoma_spp";0,00023439663131866;3,73840539478455e-10;0,00114762833647621
2019;8;"all";"nesting_larvae";"Odontomyia_spp";8,82644849817424e-12;1,78494233551893e-15;3,58874611975278e-11
2019;8;"all";"nesting_larvae";"Scaeva_spp";0,146601130593556;3,31085464782137e-09;0,590786133933261
2019;8;"all";"nesting_larvae";"Sphaerophoria_scripta";1,26212233749801e-07;2,64415016423755e-09;5,07621780046797e-07
2019;8;"all";"nesting_larvae";"Thymelicus_spp";2,69265756251019e-05;5,29580956327567e-07;0,00012356996224681
2019;8;"all";"nesting_larvae";"BEMA";4,14979470738234e-05;2,22793609207301e-20;9,24441738639794e-05
2019;8;"all";"nesting_larvae";"CETE";3,21481923382884e-13;1,09354399158024e-18;1,09414440439315e-12
2019;8;"all";"nesting_larvae";"CHFU";3,22160813774368e-10;1,52232996127161e-14;9,62351979358462e-10
2019;8;"all";"nesting_larvae";"HOMA";6,38013074495451e-06;1,22211520215882e-12;9,69278784257565e-06
2019;8;"all";"nesting_larvae";"LEMA";6,41562155237122e-07;4,99750691408976e-14;1,39524790666651e-06
2019;8;"all";"nesting_larvae";"MESP";2,81533073027136e-10;2,16233388839684e-13;4,02067709207186e-10
2019;8;"all";"nesting_larvae";"PAIN";9,9416328339719e-08;1,04068635786696e-17;1,14233273846126e-06
2019;8;"all";"nesting_larvae";"PLCO";0,120953171747561;1,66753097771872e-09;0,987224084912831
2019;8;"all";"nesting_larvae";"POMA";5,54830034336203e-11;7,22114545394617e-19;2,15016680518765e-10
2019;8;"all";"nesting_larvae";"POMO";0,00190233123994448;8,80835531152731e-10;0,00415415138028201
2019;8;"all";"nesting_larvae";"PUPA";0,00028291089598418;3,74484963239114e-12;0,00056513270885387
2019;8;"all";"nesting_larvae";"RAPE";4,49519462078148e-07;2,32088913881161e-14;1,17243479932447e-06
2019;8;"all";"nesting_larvae";"SASO";3,73933682760431e-05;5,14968940870647e-10;3,71709607472822e-05
2019;8;"all";"nesting_larvae";"SCLA";1,33940615969682e-15;5,64049923276731e-19;5,35530657862339e-15
2019;8;"all";"nesting_larvae";"SOAS";3,43158078876589e-08;1,43453429900298e-17;9,70359126806922e-08
2019;8;"all";"nesting_larvae";"SPRU";2,34092420863406e-14;1,96556985117466e-17;5,44075344261375e-14
2019;8;"all";"nesting_larvae";"Brassicogethes_spp";2,83673551474411e-09;1,1258357206728e-13;2,45333556835799e-09
2019;8;"all";"nesting_larvae";"Bruchidae";1,02899974725927e-13;8,44320304794308e-19;9,27078586449363e-13
2019;8;"all";"nesting_larvae";"Cantharis_coronata";2,38706998321109e-07;1,67120491543568e-11;5,91299391648474e-07
2019;8;"all";"nesting_larvae";"Cochlicella_barbara";5,35234883020023e-08;6,96682291903652e-15;1,39333251006958e-07
2019;8;"all";"nesting_larvae";"Conocephalus_dorsalis";5,15114159908912e-22;2,52355481550635e-32;6,21788550403419e-22
2019;8;"all";"nesting_larvae";"Lepidoptera_caterpillar";4,04446452209012e-11;7,9933071055122e-28;3,97036880332523e-11
2019;8;"all";"nesting_larvae";"Malachius_bipustulatus";2,49397605922577e-08;3,09599319725598e-15;8,27527796342564e-08
2019;8;"all";"nesting_larvae";"Meligethes_spp";0,0120331511400925;1,65611582748977e-09;0,0261026197702038
2019;8;"all";"nesting_larvae";"Miridae";7,35249287606858e-09;1,51397965756458e-15;9,8894620846571e-09
2019;8;"all";"nesting_larvae";"Mirini_spp";0,00815408296601285;6,72608456537204e-12;0,00994552798935058
2019;8;"all";"nesting_larvae";"Mordellidae";5,35150203723819e-20;2,57940757660695e-23;2,04346188362473e-19
2019;8;"all";"nesting_larvae";"Oedemeridae";1,99194413018018e-06;2,6942987170166e-12;4,47864146104778e-06
2019;8;"all";"nesting_larvae";"Psilothrix_viridicoerulea";1,74861354272145e-08;2,10577622650582e-11;3,57897408602362e-08
2019;8;"all";"nesting_larvae";"Tessellana_tessellata";2,34607292095364e-13;1,04836125156259e-24;1,54334574064683e-13
