"omega_mean";"omega_lowerCI";"omega_upperCI";"omega_isotropic";"isotropy_index_mean";"isotropy_index_lowerCI";"isotropy_index_upperCI";"year";"plot";"guild";"intraguild.type";"null.replicate";"null.type"
0,0940515873802254;0,0844156373751029;0,0924187811508429;0,00145912445743796;0,155964507548081;0,00696960926146384;0,286399700020317;2020;2;"plants-herbivores";"nesting_larvae";38;"topology"
0,132137946793152;0,107980010987881;0,138569733446969;0,00331707521331181;0,146701999815457;0,0008129852259128;0,571097717693798;2020;2;"plants-herbivores";"nesting_larvae";39;"topology"
0,147813416615298;0,136266776259273;0,145858921581314;0,00468351445124617;0,347097400474335;0,178194910574646;0,462509745463544;2020;2;"plants-herbivores";"nesting_larvae";40;"topology"
0,0996374323837354;0,0846079530829046;0,0961404883638652;0,00385187536894572;0,208090284147951;0,0381032301029205;0,460908127405764;2020;2;"plants-herbivores";"nesting_larvae";41;"topology"
0,132569028080128;0,12198391255277;0,130169051143024;0,00485178490962374;0,261263038157473;0,113759108345098;0,401303480829653;2020;2;"plants-herbivores";"nesting_larvae";42;"topology"
0,163288865938406;0,147787971655292;0,16359345556496;0,00910084196132796;0,291311548934509;0,0907700836361491;0,497914821250428;2020;2;"plants-herbivores";"nesting_larvae";43;"topology"
0,0678369869614262;0,0568041236909574;0,0709638687294046;0,0001923025144786;0,0991339085975117;0,00162487100173682;0,359576138892885;2020;2;"plants-herbivores";"nesting_larvae";44;"topology"
0,119569376532452;0,102278408809088;0,120552285739152;0,00281454336870069;0,168995935124081;0,0131958613320347;0,453826737940625;2020;2;"plants-herbivores";"nesting_larvae";45;"topology"
0,135847501745686;0,123385387596727;0,131524842321077;0,0056399159873983;0,397235515461825;0,19287223817661;0,571162416293835;2020;2;"plants-herbivores";"nesting_larvae";46;"topology"
0,12075481664585;0,112300612275254;0,117810085487509;0,00461555814022017;0,468136113150851;0,291055802094007;0,593769798017093;2020;2;"plants-herbivores";"nesting_larvae";47;"topology"
0,157573299355849;0,134700755075579;0,163968542997805;0,00914484417040628;0,141131487122667;0,00710694857125027;0,494823866302932;2020;2;"plants-herbivores";"nesting_larvae";48;"topology"
0,109761359919992;0,0964472382164321;0,106172123103499;0,00207038341964015;0,282841996752221;0,0891710320493183;0,410281044138812;2020;2;"plants-herbivores";"nesting_larvae";49;"topology"
0,137480181586233;0,117536093152748;0,13973143207549;0,00210453690208233;0,14677611922985;0,0185552545393127;0,369687301013344;2020;2;"plants-herbivores";"nesting_larvae";50;"topology"
0,148510876641732;0,139246004016106;0,144863823628052;0,0155627706878154;0,62026217299118;0,458262829264842;0,754504539817515;2020;2;"plants-herbivores";"nesting_larvae";1;"topology"
0,150024489063859;0,127459451782342;0,159878413178155;0,00945962653939037;0,239369620092324;0,00219798697333482;0,664609141312851;2020;2;"plants-herbivores";"nesting_larvae";2;"topology"
0,151272766170734;0,140282645795549;0,147445466887227;0,00621250571432151;0,524637483025243;0,349286349600751;0,655188141082667;2020;2;"plants-herbivores";"nesting_larvae";3;"topology"
0,145587599334528;0,13366755986003;0,13977735648796;0,00551284256053675;0,469162226447068;0,254664145514511;0,598270742447119;2020;2;"plants-herbivores";"nesting_larvae";4;"topology"
0,105483663021347;0,093631891387146;0,102440647463944;0,00217625318380058;0,250695711050891;0,0748977955388958;0,370634326467927;2020;2;"plants-herbivores";"nesting_larvae";5;"topology"
0,123736617537111;0,109385226500617;0,121064923066644;0,0027245075108563;0,194956782361403;0,0498178359048639;0,314417206882071;2020;2;"plants-herbivores";"nesting_larvae";6;"topology"
0,0600599955552856;0,0477296703087716;0,0536087647362683;0,00122921844693135;0,201856829359704;0,0445827001219821;0,352981108677216;2020;2;"plants-herbivores";"nesting_larvae";7;"topology"
0,163590676052841;0,153708956701219;0,160191209667787;0,016886110629922;0,51015914877748;0,322485328304018;0,642300879277121;2020;2;"plants-herbivores";"nesting_larvae";8;"topology"
0,0858480275373482;0,0701602560319174;0,0862461485851141;0,00284370581312554;0,0472963658091937;0,000174435986277;0,281997740533544;2020;2;"plants-herbivores";"nesting_larvae";9;"topology"
0,153499729616773;0,141775736964937;0,151507685206393;0,00878643936402461;0,473859936627339;0,225443931388626;0,746664685984598;2020;2;"plants-herbivores";"nesting_larvae";10;"topology"
0,114178793164651;0,0945318665392381;0,110402466983274;0,00169123796044817;0,148496216183916;0,0143080328312819;0,273870371790909;2020;2;"plants-herbivores";"nesting_larvae";11;"topology"
0,0846345913784548;0,0730331848753471;0,0851822589044192;0,00029963947696039;0,198260629047314;0,0279931188520589;0,316909416491306;2020;2;"plants-herbivores";"nesting_larvae";12;"topology"
0,104236766131859;0,0909545912574355;0,102586165453059;0,0044970298157106;0,145581696627186;0,0116017768497504;0,292184158940742;2020;2;"plants-herbivores";"nesting_larvae";13;"topology"
0,085787082271201;0,0706078521898623;0,0833361664541143;0,00099187181391173;0,154609744138046;0,0109961121839645;0,452484266144304;2020;2;"plants-herbivores";"nesting_larvae";14;"topology"
0,0994012375959436;0,0803616712464671;0,0984271936808758;0,00217802378563942;0,12862775384545;0,00818069358585604;0,331501810092159;2020;2;"plants-herbivores";"nesting_larvae";15;"topology"
0,150017952084312;0,136222150914813;0,148790914800941;0,00855055282288474;0,346545562960499;0,0986273822473833;0,681269128196418;2020;2;"plants-herbivores";"nesting_larvae";16;"topology"
0,131361710359773;0,113527570130667;0,131507428315425;0,0055236589876407;0,173487536754596;0,0188945368792936;0,532110447782213;2020;2;"plants-herbivores";"nesting_larvae";17;"topology"
0,116572714180687;0,106145883194649;0,113722108412322;0,00682421956655423;0,374336616890343;0,161440488925567;0,515480981956574;2020;2;"plants-herbivores";"nesting_larvae";18;"topology"
0,100998792577145;0,0849826132661392;0,1014126881626;0,00178786046257051;0,156975174486096;0,0356425808339551;0,268664895724066;2020;2;"plants-herbivores";"nesting_larvae";19;"topology"
0,127729618823679;0,106847400960682;0,12667582190181;0,00393844846890767;0,159803724216391;0,00909099571478617;0,351060845430862;2020;2;"plants-herbivores";"nesting_larvae";20;"topology"
0,128288546687881;0,11920766337577;0,125955546313341;0,00587185471061495;0,351072672034708;0,194949644665419;0,478837575723555;2020;2;"plants-herbivores";"nesting_larvae";21;"topology"
0,13119359974034;0,115634142755846;0,131231760819396;0,00496242488389936;0,152027181940239;0,023323814869693;0,422491227087741;2020;2;"plants-herbivores";"nesting_larvae";22;"topology"
0,137133211471147;0,122978716416216;0,138813894572635;0,00809648177441948;0,172298953743491;0,0251589328835558;0,359144887284069;2020;2;"plants-herbivores";"nesting_larvae";23;"topology"
0,141683358615679;0,129035619883842;0,137845575317395;0,00877673997429323;0,482385695960194;0,230151818155558;0,742363681149272;2020;2;"plants-herbivores";"nesting_larvae";24;"topology"
0,14199845656959;0,129169315487363;0,139120348296572;0,00609380360175437;0,333702801057249;0,165786641703773;0,465298535188234;2020;2;"plants-herbivores";"nesting_larvae";25;"topology"
0,151502178461096;0,130646468940192;0,154201678172862;0,00916141162991434;0,109466174578121;0,0114020493651901;0,499153007835953;2020;2;"plants-herbivores";"nesting_larvae";26;"topology"
0,138960874363481;0,124565383780223;0,137999954204141;0,00398323184494893;0,284354137815938;0,108331690637673;0,565955715121847;2020;2;"plants-herbivores";"nesting_larvae";27;"topology"
0,157704880498276;0,147126500746296;0,155528622522715;0,0104360908109687;0,514691603312947;0,301191725321988;0,739810579678838;2020;2;"plants-herbivores";"nesting_larvae";28;"topology"
0,130444794256086;0,110685079245237;0,134106811935806;0,00129871168518387;0,0744723422740642;0,00238049232140325;0,275714365275376;2020;2;"plants-herbivores";"nesting_larvae";29;"topology"
0,104918886041801;0,093540886806274;0,103257378573283;0,00382435191882619;0,28868174304384;0,100458194447421;0,430235689842994;2020;2;"plants-herbivores";"nesting_larvae";30;"topology"
0,141585958673212;0,125872789702486;0,139773357867263;0,00973157009798866;0,24932702641812;0,0697140870502093;0,512453208795124;2020;2;"plants-herbivores";"nesting_larvae";31;"topology"
0,109529507586454;0,0924151472004259;0,11338722074382;0,00393903341368254;0,102494869627335;0,00409107553033893;0,362159008120428;2020;2;"plants-herbivores";"nesting_larvae";32;"topology"
0,10792251331712;0,0910456263586198;0,107153584558561;0,00124154227050264;0,132716142273798;0,0132032198028455;0,368730553997004;2020;2;"plants-herbivores";"nesting_larvae";33;"topology"
0,103288476346499;0,0922843410926025;0,101115599788612;0,00450646100590613;0,232763724013149;0,027884351491305;0,363407269141394;2020;2;"plants-herbivores";"nesting_larvae";34;"topology"
0,124175027778867;0,110485778983056;0,119072117510042;0,00839968498695541;0,318629731770704;0,141276032762138;0,526753307001932;2020;2;"plants-herbivores";"nesting_larvae";35;"topology"
0,114706677260972;0,105005509407309;0,110380070585065;0,00555435089305885;0,490700188696051;0,36004924818129;0,588997310923621;2020;2;"plants-herbivores";"nesting_larvae";36;"topology"
0,104577794282506;0,0932931728767149;0,0992220807353041;0,00265923364775814;0,413498232515236;0,235762880567929;0,565015300995228;2020;2;"plants-herbivores";"nesting_larvae";37;"topology"
0,0799651612119384;0,0701749990950162;0,0789635049798238;0,00409718981569299;0,186726191263633;0,0145583879033897;0,322838297450325;2020;2;"plants-herbivores";"nesting_larvae";38;"topology"
0,0898282323698825;0,0717960205987952;0,0883098654037529;0,00014678279281754;0,0780514221450725;0,00189977621094563;0,301351394500427;2020;2;"plants-herbivores";"nesting_larvae";39;"topology"
0,0922548935775079;0,0739643133068635;0,0899283264974942;0,0032627594965644;0,200309776287997;0,00449926827264434;0,372371185690948;2020;2;"plants-herbivores";"nesting_larvae";40;"topology"
0,12086721726334;0,0927891845043622;0,123894624497544;0,00348499034618949;0,0494803572199927;0,00027326502750491;0,290186825873296;2020;2;"plants-herbivores";"nesting_larvae";41;"topology"
0,124173407123809;0,109420551025865;0,121590226859108;0,00843020562620949;0,274537597545373;0,0700248126959445;0,475618908082142;2020;2;"plants-herbivores";"nesting_larvae";42;"topology"
0,124410885324782;0,109688366375491;0,125265339978175;0,00694275929461943;0,242053674804161;0,0543058972294515;0,559105323876417;2020;2;"plants-herbivores";"nesting_larvae";43;"topology"
0,121997178239902;0,113665646654646;0,11784322060937;0,00517999465992382;0,525437508142608;0,382446693290098;0,63009352210345;2020;2;"plants-herbivores";"nesting_larvae";44;"topology"
0,121263358886618;0,108248198446522;0,117413014285143;0,00461247922319978;0,332616848670965;0,147224596841719;0,484138338361023;2020;2;"plants-herbivores";"nesting_larvae";45;"topology"
0,129098575920155;0,117239851726869;0,129750824534757;0,00382588729703551;0,177197896668135;0,044681143392198;0,288174113291674;2020;2;"plants-herbivores";"nesting_larvae";46;"topology"
0,13287061867576;0,118639765074656;0,130852390925699;0,00330829090522509;0,227218349182918;0,0638154302822885;0,354938249099623;2020;2;"plants-herbivores";"nesting_larvae";48;"topology"
0,133900951373296;0,120840119569242;0,131280131651607;0,0079260759697662;0,312402780865009;0,109363237726333;0,524933033926263;2020;2;"plants-herbivores";"nesting_larvae";49;"topology"
0,115367850146736;0,104019003896365;0,109267715731113;0,00499019968764114;0,407454316430855;0,246619677343875;0,51999804000343;2020;2;"plants-herbivores";"nesting_larvae";50;"topology"
0,190240006069408;0,18306635218732;0,185456046430158;0,0343337263326331;0,950791520990338;0,924818360873739;0,966778438039355;2020;2;"plants";"nesting_larvae";1;"topology"
0,160247002312186;0,152887015629039;0,156178026351627;0,0131627355058603;0,880808730084233;0,821862813230222;0,925192523113564;2020;2;"plants";"nesting_larvae";2;"topology"
0,157999250188163;0,148568947579696;0,153704615496222;0,0115979219632039;0,837895950841297;0,785806075619848;0,884934318669202;2020;2;"plants";"nesting_larvae";3;"topology"
0,180569516031548;0,173264514226129;0,176645985300251;0,0229620656430722;0,934173167912954;0,906201562546012;0,954806705205135;2020;2;"plants";"nesting_larvae";4;"topology"
0,201030179145797;0,194031663120784;0,196085370021334;0,0300347375452088;0,909221850911137;0,894024239843323;0,9230077679776;2020;2;"plants";"nesting_larvae";5;"topology"
0,176452001087157;0,169637013316031;0,172266050493825;0,0215228447282681;0,904926992128402;0,881263280421465;0,92592885102195;2020;2;"plants";"nesting_larvae";6;"topology"
0,149654837898905;0,135780424809188;0,154285566869584;0,0120653582942939;0,620791747414179;0,330384406066188;0,85835278375045;2020;2;"plants";"nesting_larvae";7;"topology"
0,170249609151946;0,162944675318723;0,165828911484197;0,0069243057133111;0,849643801649724;0,812826833660623;0,87246447943489;2020;2;"plants";"nesting_larvae";8;"topology"
0,146569230579813;0,136257986536622;0,1416145121479;0,00112892429531223;0,852358962533711;0,804891452709973;0,893624737724152;2020;2;"plants";"nesting_larvae";9;"topology"
0,182100025433075;0,173551758795138;0,177012897128914;0,0172404262067874;0,926512901833111;0,898950948524484;0,954057943776103;2020;2;"plants";"nesting_larvae";10;"topology"
0,188324643539277;0,181117361875279;0,182887842300116;0,0335165749593526;0,920851304904153;0,908928849374335;0,933270441178303;2020;2;"plants";"nesting_larvae";11;"topology"
0,179565825401459;0,171763478903418;0,174705604481645;0,0151883996595702;0,89827654360138;0,88116891954972;0,916448609831445;2020;2;"plants";"nesting_larvae";12;"topology"
0,147060864438768;0,135715105266781;0,147121366393391;0,00750904563370703;0,752560229001483;0,571821813378566;0,859448421277228;2020;2;"plants";"nesting_larvae";13;"topology"
0,210380093933347;0,203522270608978;0,204594194208802;0,0330146368444533;0,93604612083076;0,926728895923481;0,942353570778174;2020;2;"plants";"nesting_larvae";14;"topology"
0,211566255585045;0,204438938707519;0,205480894302749;0,0468304409214973;0,971133946042238;0,966373983189986;0,975415257624573;2020;2;"plants";"nesting_larvae";15;"topology"
0,145798073205361;0,133656495323973;0,144831684843206;0,00416625336776289;0,766811096297729;0,609286804308453;0,866912556474498;2020;2;"plants";"nesting_larvae";16;"topology"
0,207564447220038;0,200156520107707;0,201838522853453;0,0303352830018091;0,913282939761395;0,903186011016602;0,922859674849017;2020;2;"plants";"nesting_larvae";17;"topology"
0,114371779160978;0,087515360002466;0,126224914275962;0,0012009851034673;0,245866788394675;0,021204010614915;0,689267284342019;2020;2;"plants";"nesting_larvae";18;"topology"
0,139724552474387;0,128852678515706;0,138532660232984;0,00754239153893335;0,826088569477865;0,681395196452205;0,899736701092746;2020;2;"plants";"nesting_larvae";19;"topology"
0,215877548719001;0,208885477141198;0,209795768104152;0,0301063205120898;0,916307960489751;0,908012555535479;0,923472602160432;2020;2;"plants";"nesting_larvae";20;"topology"
0,172161703428605;0,163985047784774;0,166899789166901;0,0358025059495882;0,945061630336618;0,928254261058583;0,962526789456527;2020;2;"plants";"nesting_larvae";21;"topology"
0,147730327916292;0,137289167107802;0,143977724383634;0,0099791014420377;0,838342292282203;0,724554091586696;0,920076888858003;2020;2;"plants";"nesting_larvae";22;"topology"
0,160053076981807;0,152046297838627;0,157030959954056;0,0106085591017739;0,844531084790746;0,790302082926129;0,894351269835278;2020;2;"plants";"nesting_larvae";23;"topology"
0,168956657825087;0,159893777849817;0,165776987967269;0,0237784530091096;0,894062877038087;0,821985516230829;0,92962105796827;2020;2;"plants";"nesting_larvae";24;"topology"
0,15184556401224;0,142364133368731;0,148015118308539;0,0224713901808748;0,886847602664037;0,836164387144919;0,927761797297343;2020;2;"plants";"nesting_larvae";25;"topology"
0,221008024083566;0,214460225834516;0,215371055562303;0,0470956962022059;0,94819556277577;0,942895494607045;0,952235022162236;2020;2;"plants";"nesting_larvae";26;"topology"
0,207878299508608;0,20144271788774;0,202317475937932;0,0522223694861033;0,981697113377359;0,97859531517197;0,984414812599258;2020;2;"plants";"nesting_larvae";27;"topology"
0,149777535134643;0,141306171536532;0,145066195246863;0,0106603635573107;0,865047409408788;0,819506647963436;0,905995743774537;2020;2;"plants";"nesting_larvae";28;"topology"
0,166824655540093;0,159047488010969;0,162541616399042;0,0119421830249237;0,900668221249376;0,877012260103587;0,930594051773602;2020;2;"plants";"nesting_larvae";29;"topology"
0,128578684466189;0,115573485241353;0,124679873651716;0,00143562412343529;0,679733143541165;0,566103027675064;0,802500446377479;2020;2;"plants";"nesting_larvae";30;"topology"
0,190298233816482;0,183481071945607;0,184826587516827;0,0369577696839551;0,912523426804766;0,901903917295554;0,924721811920033;2020;2;"plants";"nesting_larvae";31;"topology"
0,131643309685043;0,116196536209283;0,131440489525727;0,00347030563954842;0,464755545501155;0,246865968694276;0,745309874222136;2020;2;"plants";"nesting_larvae";32;"topology"
0,141599177389119;0,125438087628969;0,146624298016243;0,00048615512203151;0,417453550019321;0,238198744267976;0,585525421668511;2020;2;"plants";"nesting_larvae";33;"topology"
0,1669132674704;0,155900756946956;0,164726801754071;0,0152144475136131;0,874747225825397;0,800120907469959;0,936381680764421;2020;2;"plants";"nesting_larvae";34;"topology"
0,17753679970148;0,169971804893508;0,173109439157739;0,0102671638677081;0,882109656175568;0,852950975628835;0,907114931908092;2020;2;"plants";"nesting_larvae";35;"topology"
0,179153070511113;0,171722590429834;0,174279036145496;0,0238764789820267;0,939506259629047;0,922168501587436;0,957732668220253;2020;2;"plants";"nesting_larvae";36;"topology"
0,161601084447256;0,152285266986649;0,156368288976087;0,0125251963186609;0,771569757085595;0,727169406665788;0,806262802171055;2020;2;"plants";"nesting_larvae";37;"topology"
0,181655515212921;0,174255733600444;0,176922916730815;0,0229728044744583;0,884131302444275;0,8560672806682;0,902859042085954;2020;2;"plants";"nesting_larvae";38;"topology"
0,151527840694736;0,141243704340304;0,149837220774801;0,00367648865652887;0,725584057090995;0,580304518540287;0,826124062228024;2020;2;"plants";"nesting_larvae";39;"topology"
0,161526329685279;0,152307088607813;0,155647994235732;0,00856578054522731;0,811329899067659;0,766318175183131;0,849454958035643;2020;2;"plants";"nesting_larvae";40;"topology"
0,17784093261738;0,170248684786157;0,172552823559108;0,0163680320274826;0,796873083673203;0,772358026416171;0,826223454784731;2020;2;"plants";"nesting_larvae";41;"topology"
0,184952462318559;0,178734498905088;0,181072190010516;0,0240820013995834;0,924377848912409;0,910907537335447;0,93883751102616;2020;2;"plants";"nesting_larvae";42;"topology"
0,128766100378484;0,117716613991343;0,126097018571486;0,00387810693290621;0,740122543293926;0,617934689313499;0,821989245545032;2020;2;"plants";"nesting_larvae";43;"topology"
0,156561557899137;0,146731344044422;0,150984764594459;0,008385017945469;0,741913675470431;0,681387300491894;0,79578478092787;2020;2;"plants";"nesting_larvae";44;"topology"
0,197866003965585;0,191125114057712;0,192570594247006;0,0331398627332271;0,937109756945908;0,929044087576021;0,945214567954069;2020;2;"plants";"nesting_larvae";45;"topology"
0,182091540811859;0,174347219629149;0,176807507660001;0,0256049059398827;0,887099659475931;0,867588092387184;0,907348874802436;2020;2;"plants";"nesting_larvae";46;"topology"
0,174736193058581;0,166760048482976;0,169777115022469;0,0296325979103718;0,917450272098838;0,880661167147338;0,940446448111516;2020;2;"plants";"nesting_larvae";47;"topology"
0,190566697860655;0,182702327330447;0,184343482017607;0,0322253029283634;0,90276727584425;0,88936114271205;0,915918021736814;2020;2;"plants";"nesting_larvae";48;"topology"
0,134184990134566;0,121375422863701;0,13186928514016;0,00674256646249463;0,57936908871173;0,479067359269324;0,688255378318155;2020;2;"plants";"nesting_larvae";49;"topology"
0,196619585627803;0,189534613510907;0,19063406651722;0,0357121765700898;0,949495935204622;0,941428879310013;0,959088167441488;2020;2;"plants";"nesting_larvae";50;"topology"
0,188114568284064;0,181180899928134;0,183025664303165;0,0226921230427896;0,82622292997945;0,800779071178845;0,844861007326833;2020;2;"plants";"nesting_larvae";51;"topology"
0,19755941957457;0,190245795385546;0,191835658707034;0,0216804765832216;0,920633123870752;0,909439172167287;0,930375785620748;2020;2;"plants";"nesting_larvae";52;"topology"
0,182716485287547;0,174679711010445;0,178048641767438;0,0176227074521061;0,916819046312588;0,889693613723013;0,941745175052507;2020;2;"plants";"nesting_larvae";53;"topology"
0,164183714134478;0,156223376900505;0,158860468112235;0,013621224540702;0,823526915440595;0,786000923099676;0,859816230836036;2020;2;"plants";"nesting_larvae";54;"topology"
0,201427922536433;0,195343591940949;0,196634812552874;0,0330335821029791;0,957330014338523;0,947633593428949;0,964533798483386;2020;2;"plants";"nesting_larvae";55;"topology"
0,15223210015191;0,143543524875344;0,148961077378473;0,0183048825749794;0,892855756323692;0,822121473572664;0,938388483914144;2020;2;"plants";"nesting_larvae";56;"topology"
0,235474311054262;0,229453999501521;0,229961108916765;0,0614970062177837;0,955318908860231;0,952466995469024;0,957639712436794;2020;2;"plants";"nesting_larvae";57;"topology"
0,173353841618792;0,165501110069119;0,170994024235102;0,0143426998423193;0,767724502403773;0,678127011785989;0,830576992309089;2020;2;"plants";"nesting_larvae";58;"topology"
0,17397037898452;0,167706332903624;0,170203515306636;0,0113332358947318;0,884884576781029;0,863929691706163;0,90114315411217;2020;2;"plants";"nesting_larvae";59;"topology"
0,118706210366072;0,0957761671908953;0,125921361093243;0,00013946453008688;0,272638800020434;0,0948161046591544;0,689010699813267;2020;2;"plants";"nesting_larvae";60;"topology"
0,174219150746924;0,167310155184838;0,170427353075749;0,0314116823360663;0,932135304857875;0,915841123089562;0,944899456318541;2020;2;"plants";"nesting_larvae";61;"topology"
0,160019235109188;0,153127014082403;0,156587148186026;0,00654932847684813;0,792952324386757;0,747936902166661;0,833576219062948;2020;2;"plants";"nesting_larvae";62;"topology"
0,212330664174192;0,205379773580455;0,206497826472651;0,0496242970829334;0,933520441800506;0,924353045974406;0,941928338037602;2020;2;"plants";"nesting_larvae";63;"topology"
0,166480453741084;0,155329304810838;0,162505839313668;0,0124061779388313;0,789173853289649;0,722325240592097;0,852140638932111;2020;2;"plants";"nesting_larvae";64;"topology"
0,211012185313035;0,204798091262454;0,205895513787328;0,0432938878860218;0,936559024525345;0,927939636244663;0,944366748522708;2020;2;"plants";"nesting_larvae";65;"topology"
0,177335871287927;0,169349529666774;0,172828943483953;0,0144996891964346;0,884065213156298;0,853443326134288;0,90727896389094;2020;2;"plants";"nesting_larvae";66;"topology"
0,141717221989648;0,131384769133627;0,142814615711627;0,00422094723350701;0,624854738742148;0,462464434498718;0,777152750792317;2020;2;"plants";"nesting_larvae";67;"topology"
0,145524440922072;0,13086608186336;0,144046701086863;0,00127486204556843;0,695075641598716;0,541598208085301;0,822269856226447;2020;2;"plants";"nesting_larvae";68;"topology"
0,153651361788253;0,143585316204597;0,151329754729364;0,0126220810369525;0,813035543051876;0,713348350833869;0,907291681908176;2020;2;"plants";"nesting_larvae";69;"topology"
0,18585519486726;0,179181899568379;0,18105573630893;0,0268693331287852;0,88949586074388;0,871320868485887;0,905191400217504;2020;2;"plants";"nesting_larvae";70;"topology"
0,182869497580199;0,176034916062662;0,177915690206214;0,0385098327238015;0,951475768754654;0,940867770511688;0,960478543425316;2020;2;"plants";"nesting_larvae";71;"topology"
0,134509627983726;0,124269665292192;0,131026479860153;0,0076132886361011;0,81338388063188;0,702299417727563;0,926778421209204;2020;2;"plants";"nesting_larvae";72;"topology"
0,174254026450797;0,167102175563785;0,169520479957297;0,00992441796140535;0,807100465106965;0,785966032133022;0,831013257253356;2020;2;"plants";"nesting_larvae";73;"topology"
0,174453451473862;0,166803210294342;0,168974513624645;0,0176541149139335;0,945059623798977;0,924362139070411;0,961523968243064;2020;2;"plants";"nesting_larvae";74;"topology"
0,149432282447473;0,14137142746554;0,147251042281313;0,00313826482634416;0,70161207827285;0,615283471012824;0,781554890241518;2020;2;"plants";"nesting_larvae";75;"topology"
0,128990867633383;0,118626071259888;0,125598743047876;0,00833904337607448;0,722071739639985;0,623979965479416;0,796655817985941;2020;2;"plants";"nesting_larvae";76;"topology"
0,143349894438262;0,130078624505951;0,148960855111837;0,00578283017278212;0,534249980200254;0,23238000024819;0,793447578435969;2020;2;"plants";"nesting_larvae";77;"topology"
0,167369590405373;0,158679212520181;0,163678175251;0,00371165098607276;0,661803513611256;0,599295172055895;0,718876947100752;2020;2;"plants";"nesting_larvae";78;"topology"
0,113356162400749;0,0927683836367573;0,125863626434386;0,00063195211941018;0,202672922047336;0,0194658081292988;0,505179360992933;2020;2;"plants";"nesting_larvae";79;"topology"
0,12935632783038;0,120809227562846;0,131281309993545;0,00159287172212813;0,647598867943642;0,488689750199758;0,735527487510626;2020;2;"plants";"nesting_larvae";80;"topology"
0,150700984503296;0,142971888234098;0,146524778521281;0,00467115044893843;0,898838018643986;0,845552786431476;0,932923907327605;2020;2;"plants";"nesting_larvae";81;"topology"
0,171040077176493;0,163350910266284;0,167483488526139;0,0131520900705823;0,761978251203683;0,723039216788685;0,808856723938504;2020;2;"plants";"nesting_larvae";82;"topology"
0,224048878861149;0,216890193392561;0,217878906780893;0,0468395841932121;0,920410430757577;0,912564831819853;0,928142474231884;2020;2;"plants";"nesting_larvae";83;"topology"
0,125484839910678;0,110188740671884;0,125309565824877;0,00037593595502885;0,484670246562542;0,355155154619358;0,593446182407442;2020;2;"plants";"nesting_larvae";84;"topology"
0,185566716683604;0,178018340470313;0,18163830224263;0,0268757093677366;0,89632931329389;0,84676946246152;0,919612211815943;2020;2;"plants";"nesting_larvae";85;"topology"
0,151315158082699;0,143227239331716;0,148007755748156;0,00755081456402759;0,685121705663273;0,607024666579954;0,746740849527372;2020;2;"plants";"nesting_larvae";86;"topology"
0,118848417226649;0,10892407464832;0,122131066073305;0,00060955980220841;0,450284612503633;0,247199446236299;0,682532106418277;2020;2;"plants";"nesting_larvae";87;"topology"
0,169645350920876;0,160437136204704;0,164425015492007;0,0231878772432296;0,872007239331501;0,823409077237696;0,904110546793747;2020;2;"plants";"nesting_larvae";88;"topology"
0,191618978232078;0,185095465630324;0,187777163783374;0,0164711315207649;0,792503577549482;0,755905285222359;0,823613193822295;2020;2;"plants";"nesting_larvae";89;"topology"
0,133373051989512;0,118905377745716;0,138573977788337;0,00170657974153803;0,467040640613226;0,209851161333594;0,718441310070807;2020;2;"plants";"nesting_larvae";90;"topology"
0,158014536488624;0,147308515272464;0,154806484634991;0,00644873944220568;0,749775912066372;0,654776984838869;0,835220724559009;2020;2;"plants";"nesting_larvae";91;"topology"
0,17700619883216;0,168144497513677;0,175503311007062;0,0183313381107395;0,838067124557525;0,752590904441418;0,887548026926155;2020;2;"plants";"nesting_larvae";92;"topology"
0,145589627804892;0,136550228482854;0,141289193739951;0,00979128896714331;0,883674222110419;0,834095576392908;0,91930307678698;2020;2;"plants";"nesting_larvae";93;"topology"
0,179186085861944;0,171006870408792;0,173141381301016;0,0253358626253771;0,900015890909788;0,880857371979398;0,916354874466559;2020;2;"plants";"nesting_larvae";94;"topology"
0,222464701077191;0,215727894914383;0,216628608954118;0,0489476214346016;0,930717282853282;0,926331309086035;0,936019706651155;2020;2;"plants";"nesting_larvae";95;"topology"
0,142167366908031;0,129036204606863;0,142073171176318;0,00302108883226353;0,700373257977512;0,550761968594923;0,873320248202573;2020;2;"plants";"nesting_larvae";96;"topology"
0,203176703301194;0,195900924232901;0,197059361148596;0,0389121895112685;0,965929437378441;0,958568956883406;0,971812465855405;2020;2;"plants";"nesting_larvae";97;"topology"
0,167580487829049;0,158511192762907;0,163089308745729;0,009706167281667;0,887536969675698;0,821101588783098;0,926932404326165;2020;2;"plants";"nesting_larvae";98;"topology"
0,158622732077901;0,148185985919942;0,15545243458569;0,0127334799325904;0,773479379907079;0,67135698148;0,880339272337707;2020;2;"plants";"nesting_larvae";99;"topology"
0,235928491753212;0,229747799387073;0,23034707543184;0,0575928187119645;0,955717535058099;0,952688854619552;0,957967223734118;2020;2;"plants";"nesting_larvae";100;"topology"
0,222045055141583;0,202080700878647;0,227115165486092;0,00707951469892211;0,207704141245553;0,0115262237094189;0,665009553370228;2020;3;"all";"nesting_larvae";1;"topology"
0,166324890183143;0,152340894707787;0,166165634958414;0,00348077990081858;0,206171408969882;0,0322362387180695;0,49053544285225;2020;3;"all";"nesting_larvae";2;"topology"
